rank_within_available_evaluations,mode,source,repair_cost_usd,budget_remaining_usd,repaired_station_count,repaired_stations,repaired_road_component_count,served_total,served_ev,served_non_ev,finite_system_time_min,physical_in_vehicle_time_min,physical_wait_vehicle_min,physical_service_vehicle_min,charging_entries_period,average_wait_min_per_charging_session,average_service_min_per_charging_session,average_station_delay_min_per_charging_session,unstable_station_entries,potential_total,potential_ev,ev_completion_target,ev_target_shortfall,ev_target_rate,ev_target_feasible,completion_shortfall,completion_rate,completion_feasible,queue_feasible,hard_feasible,feasibility_violation,max_station_utilization,station_utilization_violation,unstable_station_count,nonfinite_wait_station_count
331,focus_ce8ddf31de,BIHMH gen 21 focus / mip_intensify,24999794.4,205.60000000149012,3,C4;C5;C7,2047,234751.13536076748,10096.415360767478,224654.72,6296483.344250721,6272883.584548314,2.2626523085997164e-06,23599.759700143262,326.86017194749996,6.922386092861573e-09,72.20139290611962,72.20139291304201,0.0,234799.10684649,10144.386846489999,10047.55428100877,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4712447881775921,0.0,0,0
332,focus_6b4c33ee94,BIHMH gen 35 focus / crossover_fix,24999794.4,205.60000000149012,3,C4;C5;C7,2194,234770.175293555,9943.175293554988,224827.0,6296819.14725772,6270701.908374513,0.0007814486231765028,26117.23810175856,343.89143223,2.2723701434174075e-06,75.94617269874563,75.94617497111577,0.0,234819.73415359,9992.73415359,9897.349178735773,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.474137618677262,0.0,0,0
333,focus_ce8ddf31de,BIHMH gen 21 focus / add_fix,24999574.16,425.839999999851,3,C4;C5;C7,2077,234751.13536076748,10096.415360767478,224654.72,6297255.253867164,6273644.999627762,2.2728780324071804e-06,23610.254237130684,326.86017194749996,6.9536707971023415e-09,72.23350002068452,72.23350002763819,0.0,234799.10684649,10144.386846489999,10047.55428100877,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4712448602671811,0.0,0,0
334,focus_6b4c33ee94,BIHMH gen 37 focus / add_fix,24999353.92,646.0799999982119,3,C4;C5;C7,2195,234770.175293555,9943.175293554988,224827.0,6297270.964464973,6271153.786446492,0.0007814486525728993,26117.17723703202,343.89143222999985,2.2723702288990277e-06,75.94599571054289,75.94599798291311,0.0,234819.73415359,9992.73415359,9897.349178735773,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4741376180451193,0.0,0,0
335,focus_6b4c33ee94,BIHMH gen 33 focus / mip_intensify,24999794.4,205.60000000149012,3,C4;C5;C7,2194,234770.175293555,9943.175293554988,224827.0,6297307.311620375,6272567.503832627,7.852769672464258e-06,24739.807779895287,343.89143223000013,2.2835025640336977e-08,71.94075065920487,71.94075068203989,0.0,234819.73415359,9992.73415359,9897.349178735773,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.46416884677537334,0.0,0,0
336,focus_6b4c33ee94,BIHMH gen 34 focus / mip_intensify,24999794.4,205.60000000149012,3,C4;C5;C7,2214,234770.175293555,9943.175293554988,224827.0,6297353.20146471,6272613.794518447,7.862227743394768e-06,24739.406938401,343.8914322300002,2.286252871265598e-08,71.93958505443335,71.93958507729587,0.0,234819.73415359,9992.73415359,9897.349178735773,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.46416897104850385,0.0,0,0
337,focus_6b4c33ee94,BIHMH gen 35 focus / swap_fix,24999794.4,205.60000000149012,3,C4;C5;C7,2204,234770.175293555,9943.175293554988,224827.0,6297390.9101088885,6272643.268800398,7.686165880708772e-06,24747.64130080434,343.8914322299999,2.2350559392733418e-08,71.96352971147223,71.9635297338228,0.0,234819.73415359,9992.73415359,9897.349178735773,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.46416879819480833,0.0,0,0
338,focus_6b4c33ee94,BIHMH gen 34 focus / add_fix,24999794.4,205.60000000149012,3,C4;C5;C7,2194,234770.175293555,9943.175293554988,224827.0,6297517.513359515,6272777.705466616,7.852768611247299e-06,24739.807885046008,343.8914322300001,2.2835022554430034e-08,71.94075096497208,71.9407509878071,0.0,234819.73415359,9992.73415359,9897.349178735773,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4641688467753782,0.0,0,0
339,focus_6b4c33ee94,BIHMH gen 36 focus / mip_intensify,24999574.16,425.839999999851,3,C4;C5;C7,2230,234770.175293555,9943.175293554988,224827.0,6297763.455648446,6273015.137751164,7.460150939869629e-06,24748.31788982238,343.8914322300003,2.169333179222725e-08,71.96549716094786,71.9654971826412,0.0,234819.73415359,9992.73415359,9897.349178735773,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4641689707109039,0.0,0,0
340,focus_6b4c33ee94,BIHMH gen 37 focus / mip_intensify,24999353.92,646.0799999982119,3,C4;C5;C7,2198,234770.175293555,9943.175293554988,224827.0,6298012.48166012,6273270.22352802,7.753942279285037e-06,24742.258124346026,343.8914322299999,2.2547646008520156e-08,71.94787600232512,71.94787602487277,0.0,234819.73415359,9992.73415359,9897.349178735773,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4641683614007019,0.0,0,0
341,focus_30ae01f335,BIHMH gen 16 focus / mip_intensify,24999574.16,425.839999999851,3,C4;C5;C7,2015,233421.02101293247,10027.801012932463,223393.22,6298085.106287328,6273895.440735377,3.7652853369655993e-06,24189.66554818476,335.50214654000007,1.122283531058328e-08,72.09988310849975,72.09988311972259,0.0,233471.01193258,10077.79193258,9981.595044391,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4724729633426226,0.0,0,0
342,focus_6d38f9af67,BIHMH gen 91 focus / add_fix,24999574.16,425.839999999851,3,C4;C5;C7,2398,235497.77210259507,10364.982102595037,225132.79000000004,6298184.431131745,6272837.7516978625,0.00024487035297957846,25346.67918901102,348.61999861999976,7.023990417901707e-07,72.70575207774935,72.70575278014839,0.0,235546.06646823004,10413.27646823,10313.877234866488,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5425924209853432,0.0,0,0
343,focus_ce8ddf31de,BIHMH gen 20 focus / swap_fix,24999574.16,425.839999999851,3,C4;C5;C7,2044,234751.13536076748,10096.415360767478,224654.72,6298286.16802186,6274678.906232268,2.2718644956911872e-06,23607.261787320473,326.8601719475,6.950569970501307e-09,72.22434488320665,72.22434489015723,0.0,234799.10684649,10144.386846489999,10047.55428100877,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4712449980815643,0.0,0,0
344,focus_6b4c33ee94,BIHMH gen 39 focus / mip_intensify,24999794.4,205.60000000149012,3,C4;C5;C7,2236,234770.175293555,9943.175293554988,224827.0,6298450.891014181,6272336.790422158,0.000776563625638402,26114.099815458623,343.8914322299999,2.2581650860060516e-06,75.9370468933146,75.93704915147968,0.0,234819.73415359,9992.73415359,9897.349178735773,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4741367539914725,0.0,0,0
345,focus_6b4c33ee94,BIHMH gen 30 focus / mip_intensify,24999353.92,646.0799999982119,3,C4;C5;C7,2166,234770.175293555,9943.175293554988,224827.0,6298772.266159286,6274029.935863966,7.642572095838807e-06,24742.33028767751,343.89143222999996,2.2223793266030934e-08,71.9480858456789,71.94808586790269,0.0,234819.73415359,9992.73415359,9897.349178735773,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.46416798342605553,0.0,0,0
346,focus_30ae01f335,BIHMH gen 19 focus / station_capacity_fix,24999953.04,46.96000000089407,4,C2;C4;C5;C7,2084,233421.02101293247,10027.801012932463,223393.22,6298804.791728313,6267441.898600621,4983.812297955721,26379.080829735674,335.50214654,14.854785131342013,78.62566931919956,93.48045445054157,0.0,233471.01193258,10077.79193258,9981.595044391,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9702308966220053,0.0,0,0
347,focus_6d38f9af67,BIHMH gen 91 focus / station_capacity_fix,24999953.04,46.96000000089407,4,C2;C4;C5;C7,2359,235497.77210259507,10364.982102595037,225132.79000000004,6298809.416416215,6268809.565264031,1819.0089493166117,28180.842202866566,348.61999862000016,5.217741255570805,80.83541481963005,86.05315607520085,0.0,235546.06646823004,10413.27646823,10313.877234866488,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9358025905500534,0.0,0,0
348,focus_2096f79153,BIHMH gen 59 focus / mip_intensify,24999922.240000002,77.75999999791384,4,C1;C4;C5;C7,2367,237417.84383618,10133.173836179983,227284.67,6298860.094897819,6273803.965131815,0.0005042227279192964,25056.129261781334,326.4853174225,1.5443963357984303e-06,76.74504158285488,76.74504312725122,0.0,237465.61268474002,10180.94268474,10083.761177952152,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4286356452425594,0.0,0,0
349,focus_30ae01f335,BIHMH gen 17 focus / add_fix,24999794.4,205.60000000149012,3,C4;C5;C7,2041,233421.02101293247,10027.801012932463,223393.22,6298991.5767398635,6274791.234202221,3.753952032079021e-06,24200.342533888714,335.50214654,1.1189055184275725e-08,72.1317070053483,72.13170701653736,0.0,233471.01193258,10077.79193258,9981.595044391,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4724728425771774,0.0,0,0
350,focus_2096f79153,BIHMH gen 56 focus / swap_fix,24999794.4,205.60000000149012,3,C4;C5;C7,2328,237417.84383618,10133.173836179983,227284.67,6299064.291607416,6275203.60283712,4.9019438792388186e-05,23860.688721277253,326.48531742249975,1.5014285842739097e-07,73.08349701496527,73.08349716510813,0.0,237465.61268474002,10180.94268474,10083.761177952152,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5201284528102288,0.0,0,0
351,focus_6b4c33ee94,BIHMH gen 34 focus / crossover_fix,24999794.4,205.60000000149012,3,C4;C5;C7,2179,234770.175293555,9943.175293554988,224827.0,6299443.800325208,6273316.553038072,0.0007585595899074523,26127.24652857749,343.89143222999974,2.2058112497554646e-06,75.97527614791866,75.97527835372992,0.0,234819.73415359,9992.73415359,9897.349178735773,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4741365258868198,0.0,0,0
352,focus_30ae01f335,BIHMH gen 17 focus / mip_intensify,24999794.4,205.60000000149012,3,C4;C5;C7,2044,233421.02101293247,10027.801012932463,223393.22,6299463.728455626,6275267.268136521,3.76128292396182e-06,24196.46031534356,335.50214654000035,1.1210905690921951e-08,72.120135638115,72.1201356493259,0.0,233471.01193258,10077.79193258,9981.595044391,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4724726418301187,0.0,0,0
353,focus_2096f79153,BIHMH gen 58 focus / mip_intensify,24999794.4,205.60000000149012,3,C4;C5;C7,2338,237417.84383618,10133.173836179983,227284.67,6299539.201624834,6274863.402248922,4.9014819692970674e-05,24675.799326897548,326.4853174224999,1.501287104728857e-07,75.58011956465704,75.58011971478575,0.0,237465.61268474002,10180.94268474,10083.761177952152,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5201284203333161,0.0,0,0
354,focus_2096f79153,BIHMH gen 59 focus / add_fix,24999574.16,425.839999999851,3,C4;C5;C7,2327,237417.84383618,10133.173836179983,227284.67,6299616.549189303,6275748.695573389,4.902447133548545e-05,23867.853566889695,326.4853174225001,1.5015827272882709e-07,73.10544239881587,73.10544254897414,0.0,237465.61268474002,10180.94268474,10083.761177952152,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5201287651448052,0.0,0,0
355,focus_6b4c33ee94,BIHMH gen 36 focus / add_fix,24999794.4,205.60000000149012,3,C4;C5;C7,2197,234770.175293555,9943.175293554988,224827.0,6299645.990254138,6273479.656507823,0.0007661829137040531,26166.33298013144,343.8914322300001,2.2279790709982497e-06,76.08893542491916,76.08893765289822,0.0,234819.73415359,9992.73415359,9897.349178735773,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.47413764257636115,0.0,0,0
356,focus_6b4c33ee94,BIHMH gen 30 focus / swap_fix,24999574.16,425.839999999851,3,C4;C5;C7,2160,234770.175293555,9943.175293554988,224827.0,6299656.470505725,6274910.836558201,7.616574823352159e-06,24745.633939906977,343.8914322299998,2.214819594068304e-08,71.95769251778486,71.95769253993306,0.0,234819.73415359,9992.73415359,9897.349178735773,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.46416847883185125,0.0,0,0
357,focus_2096f79153,BIHMH gen 59 focus / remove_fix,24999794.4,205.60000000149012,3,C4;C5;C7,2336,237417.84383618,10133.173836179983,227284.67,6299663.618636023,6275801.7483199425,4.9024608477285495e-05,23861.870267055463,326.4853174225,1.5015869278385788e-07,73.08711600092006,73.08711615107876,0.0,237465.61268474002,10180.94268474,10083.761177952152,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5201285277199371,0.0,0,0
358,focus_30ae01f335,BIHMH gen 18 focus / crossover_fix,24999353.92,646.0799999982119,3,C4;C5;C7,2013,233421.02101293247,10027.801012932463,223393.22,6299671.356346455,6275481.902835408,3.6694232643045275e-06,24189.45350737755,335.50214654000007,1.0937108159059252e-08,72.09925109821488,72.099251109152,0.0,233471.01193258,10077.79193258,9981.595044391,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4724725180606914,0.0,0,0
359,focus_ce8ddf31de,BIHMH gen 20 focus / add_fix,24999353.92,646.0799999982119,3,C4;C5;C7,2039,234751.13536076748,10096.415360767478,224654.72,6299694.274331186,6276095.580598,2.2798043548303753e-06,23598.69373090532,326.86017194749957,6.974861272472678e-09,72.19813166682098,72.19813167379584,0.0,234799.10684649,10144.386846489999,10047.55428100877,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.47124497032445656,0.0,0,0
360,focus_2096f79153,BIHMH gen 55 focus / mip_intensify,24999794.4,205.60000000149012,3,C4;C5;C7,2407,237417.84383618,10133.173836179983,227284.67,6299699.817850189,6275290.372550692,4.8943542183443773e-05,24409.4452505533,326.4853174225,1.4991039281593981e-07,74.76429703870997,74.76429718862036,0.0,237465.61268474002,10180.94268474,10083.761177952152,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5201283128446463,0.0,0,0
361,focus_2096f79153,BIHMH gen 59 focus / mip_intensify,24999574.16,425.839999999851,3,C4;C5;C7,2354,237417.84383618,10133.173836179983,227284.67,6299749.261279296,6275316.547674757,4.894542277263083e-05,24432.71355559277,326.48531742249975,1.4991615291934028e-07,74.83556610901054,74.83556625892669,0.0,237465.61268474002,10180.94268474,10083.761177952152,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.520128254650842,0.0,0,0
362,focus_6b4c33ee94,BIHMH gen 32 focus / crossover_fix,24999574.16,425.839999999851,3,C4;C5;C7,2173,234770.175293555,9943.175293554988,224827.0,6299848.185559019,6275101.283831701,7.753959286000156e-06,24746.901719564812,343.8914322299999,2.25476954622533e-08,71.96137908726293,71.96137910981062,0.0,234819.73415359,9992.73415359,9897.349178735773,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4641687096210764,0.0,0,0
363,focus_30ae01f335,BIHMH gen 19 focus / add_fix,24999574.16,425.839999999851,3,C4;C5;C7,2047,233421.02101293247,10027.801012932463,223393.22,6299911.769317545,6275709.416506873,3.697918186893991e-06,24202.352806972907,335.5021465399999,1.1022040320845192e-08,72.13769883909642,72.13769885011845,0.0,233471.01193258,10077.79193258,9981.595044391,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4724728262923162,0.0,0,0
364,focus_2096f79153,BIHMH gen 58 focus / add_fix,24999574.16,425.839999999851,3,C4;C5;C7,2328,237417.84383618,10133.173836179983,227284.67,6299922.926032043,6276063.259783982,4.9019510459471085e-05,23859.666199041338,326.48531742249975,1.501430779382819e-07,73.08036510617383,73.08036525631691,0.0,237465.61268474002,10180.94268474,10083.761177952152,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.520128452723294,0.0,0,0
365,focus_6b4c33ee94,BIHMH gen 34 focus / mip_intensify,24999794.4,205.60000000149012,3,C4;C5;C7,2167,234770.175293555,9943.175293554988,224827.0,6299930.037250108,6275186.659018534,7.641891523091284e-06,24743.378223932395,343.8914322299999,2.2221814232290235e-08,71.95113313373751,71.95113315595933,0.0,234819.73415359,9992.73415359,9897.349178735773,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4641681728249624,0.0,0,0
366,focus_2096f79153,BIHMH gen 56 focus / crossover_fix,24999794.4,205.60000000149012,3,C4;C5;C7,2324,237417.84383618,10133.173836179983,227284.67,6300033.019734165,6276170.488325082,4.902004774427241e-05,23862.531360062956,326.48531742250003,1.5014472360126462e-07,73.08914087913728,73.089141029282,0.0,237465.61268474002,10180.94268474,10083.761177952152,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.520128519076628,0.0,0,0
367,focus_6b4c33ee94,BIHMH gen 38 focus / mip_intensify,24999353.92,646.0799999982119,3,C4;C5;C7,2204,234770.175293555,9943.175293554988,224827.0,6300084.665255256,6275335.558301128,7.384420126834917e-06,24749.106946743494,343.89143223,2.1473114578487378e-08,71.96779165521896,71.96779167669207,0.0,234819.73415359,9992.73415359,9897.349178735773,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.46416891281877914,0.0,0,0
368,focus_2096f79153,BIHMH gen 54 focus / crossover_fix,24999574.16,425.839999999851,3,C4;C5;C7,2355,237417.84383618,10133.173836179983,227284.67,6300144.155534048,6276268.903975802,4.902255112363485e-05,23875.2515092234,326.48531742249986,1.5015239126418505e-07,73.12810174041238,73.12810189056476,0.0,237465.61268474002,10180.94268474,10083.761177952152,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5201294792402745,0.0,0,0
369,focus_2096f79153,BIHMH gen 56 focus / swap_fix,24999353.92,646.0799999982119,3,C4;C5;C7,2329,237417.84383618,10133.173836179983,227284.67,6300267.124440731,6276405.593541049,4.901968696165254e-05,23861.53085066146,326.48531742249986,1.501436185512039e-07,73.08607639400397,73.08607654414759,0.0,237465.61268474002,10180.94268474,10083.761177952152,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5201284538049602,0.0,0,0
370,focus_6b4c33ee94,BIHMH gen 35 focus / mip_intensify,24999574.16,425.839999999851,3,C4;C5;C7,2202,234770.175293555,9943.175293554988,224827.0,6300325.988897337,6274211.139472941,0.0007753099514588964,26114.848649085336,343.89143222999974,2.2545195337706393e-06,75.93922442248963,75.93922667700916,0.0,234819.73415359,9992.73415359,9897.349178735773,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4741359170362978,0.0,0,0
371,focus_2096f79153,BIHMH gen 57 focus / swap_fix,24999794.4,205.60000000149012,3,C4;C5;C7,2329,237417.84383618,10133.173836179983,227284.67,6300463.9276252035,6276604.087560145,4.901934775144852e-05,23859.84001603939,326.48531742249975,1.5014257957583225e-07,73.08089749458084,73.08089764472342,0.0,237465.61268474002,10180.94268474,10083.761177952152,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5201284529588158,0.0,0,0
372,focus_2096f79153,BIHMH gen 56 focus / add_fix,24999794.4,205.60000000149012,3,C4;C5;C7,2330,237417.84383618,10133.173836179983,227284.67,6300530.015009027,6276666.786595872,4.902148772397936e-05,23863.228364133753,326.4853174225,1.5014913415092831e-07,73.09127575024358,73.09127590039272,0.0,237465.61268474002,10180.94268474,10083.761177952152,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5201284528187162,0.0,0,0
373,focus_6b4c33ee94,BIHMH gen 34 focus / mip_intensify,24999353.92,646.0799999982119,3,C4;C5;C7,2192,234770.175293555,9943.175293554988,224827.0,6300568.049994178,6275813.662054999,7.753318705832438e-06,24754.387931426154,343.8914322299999,2.2545832722714936e-08,71.98314820146504,71.98314822401088,0.0,234819.73415359,9992.73415359,9897.349178735773,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.46416804757163815,0.0,0,0
374,focus_6b4c33ee94,BIHMH gen 32 focus / mip_intensify,24999574.16,425.839999999851,3,C4;C5;C7,2195,234770.175293555,9943.175293554988,224827.0,6300568.764347977,6275820.1142441435,7.448967338264983e-06,24748.65009638447,343.89143222999996,2.1660811058773334e-08,71.96646318257847,71.96646320423928,0.0,234819.73415359,9992.73415359,9897.349178735773,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4641689060079637,0.0,0,0
375,focus_6b4c33ee94,BIHMH gen 36 focus / add_fix,24999794.4,205.60000000149012,3,C4;C5;C7,2203,234770.175293555,9943.175293554988,224827.0,6300595.19036608,6275845.108426537,7.375875540103084e-06,24750.081932166147,343.89143222999996,2.1448267821833906e-08,71.97062680995468,71.97062683140295,0.0,234819.73415359,9992.73415359,9897.349178735773,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4641687481711781,0.0,0,0
376,focus_30ae01f335,BIHMH gen 18 focus / add_fix,24999794.4,205.60000000149012,3,C4;C5;C7,2067,233421.02101293247,10027.801012932463,223393.22,6300640.8860666305,6276447.250988426,3.7674143905735476e-06,24193.63507443763,335.50214654000007,1.1229181182375475e-08,72.11171470568566,72.11171471691483,0.0,233471.01193258,10077.79193258,9981.595044391,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.47247290858372826,0.0,0,0
